unixtime,time,ppfdred1_2,ppfdblue1_2,ppfd1_2,ppfdred2_2,ppfdblue2_2,ppfd2_2,ppfdred3_2,ppfdblue3_2,ppfd3_2,ppfdred4_2,ppfdblue4_2,ppfd4_2,ppfdred5_2,ppfdblue5_2,ppfd5_2,ppfdred6_2,ppfdblue6_2,ppfd6_2,ppfdred7_2,ppfdblue7_2,ppfd7_2,temp_1_2,humd_1_2,temp_2_2,humd_2_2,temp_3_2,humd_3_2,tmp1_2,tmp2_2,tmp3_2,oxy_con_2,co2_con_2
1533916800,11-08-18 00:00,141.7,62.1,203.8,149.2,54.2,203.4,156.3,85.0,241.3,142.8,57.0,199.8,137.8,65.1,202.9,142.7,57.9,200.6,161.8,70.6,232.4,25.600000381469727,99.9000015258789,20.899999618530273,83.80000305175781,26.20999984741211,61.28999977111816,38.6625,38.7,34.43125,18.181,843.2050000000002
1533931200,11-08-18 04:00,141.0,61.90909090909091,202.9090909090909,149.0,53.45454545454545,202.45454545454547,156.0,84.72727272727273,240.72727272727272,143.0,56.72727272727273,199.72727272727272,138.0,65.45454545454545,203.45454545454547,143.0,56.45454545454545,199.45454545454547,161.9090909090909,70.45454545454545,232.36363636363637,25.709091533314094,99.9000015258789,20.899999618530273,83.80000305175781,27.009090943769976,58.6090913252397,38.125,38.09090909090909,34.15340909090909,18.059090909090912,817.9136363636364
1533945600,11-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.809090701016512,99.9000015258789,20.899999618530273,83.80000305175781,24.990909056230024,62.29999993064187,24.670454545454547,24.75,24.005681818181817,17.848181818181818,978.5636363636364
1533960000,11-08-18 12:00,145.54545454545453,60.36363636363637,205.9090909090909,154.63636363636363,50.63636363636363,205.27272727272728,159.54545454545453,82.63636363636364,242.1818181818182,145.72727272727272,55.27272727272727,201.0,141.36363636363637,63.81818181818182,205.1818181818182,146.8181818181818,52.45454545454545,199.27272727272728,164.45454545454547,68.9090909090909,233.36363636363637,23.672727411443535,99.9000015258789,20.899999618530273,83.80000305175781,24.363636190241035,67.19090964577414,32.89204545454545,33.02840909090909,30.073863636363637,18.069999999999997,873.7054545454546
1533974400,11-08-18 16:00,140.0,61.7,201.7,148.0,53.3,201.3,154.2,83.7,237.9,141.0,56.7,197.7,136.1,64.4,200.5,141.0,53.7,194.7,159.0,70.2,229.2,25.530000114440917,99.9000015258789,20.899999618530273,83.80000305175781,26.829999351501463,60.89000053405762,38.41875,38.40625,34.5125,18.202999999999996,831.073
1533988800,11-08-18 20:00,139.5,61.9,201.4,147.8,53.3,201.1,154.0,84.0,238.0,140.0,56.3,196.3,136.0,64.7,200.7,141.0,53.2,194.2,158.7,70.1,228.8,25.829999351501463,99.9000015258789,20.899999618530273,83.80000305175781,27.210000610351564,60.35999984741211,38.75625,38.7625,34.9375,18.186,821.6569999999999
1534003200,12-08-18 00:00,138.9,61.5,200.4,147.8,53.0,200.8,152.9,84.1,237.0,139.7,56.5,196.2,134.8,65.3,200.1,140.7,52.6,193.3,157.8,70.4,228.2,25.269999694824218,99.9000015258789,20.899999618530273,83.80000305175781,26.05,63.089999771118165,38.4375,38.48125,34.19375,18.178000000000004,852.2279999999998
1534017600,12-08-18 04:00,139.0,61.45454545454545,200.45454545454547,148.0,52.27272727272727,200.27272727272728,153.0,83.72727272727273,236.72727272727272,139.0,56.0,195.0,135.0,64.36363636363636,199.36363636363637,140.8181818181818,51.09090909090909,191.9090909090909,157.0,70.0,227.0,25.399999618530273,99.9000015258789,20.899999618530273,83.80000305175781,26.8545448996804,59.68181818181818,37.94886363636363,37.94318181818182,34.02840909090909,18.235454545454544,870.7918181818183
1534032000,12-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.563636606389824,99.9000015258789,20.899999618530273,83.80000305175781,24.8545448996804,64.2909084666859,24.522727272727273,24.613636363636363,23.857954545454547,17.94272727272727,1057.4163636363637
1534046400,12-08-18 12:00,142.3,60.0,202.3,151.5,49.8,201.3,155.2,82.0,237.2,141.1,55.6,196.7,137.2,63.1,200.3,143.6,49.0,192.6,158.8,69.2,228.0,23.48000011444092,99.9000015258789,20.899999618530273,83.80000305175781,24.29000015258789,68.69000015258788,33.51875,33.59375,30.49375,18.069000000000003,937.4029999999999
1534060800,12-08-18 16:00,138.0,61.1,199.1,146.7,52.3,199.0,151.0,83.1,234.1,137.0,56.1,193.1,133.0,63.9,196.9,139.0,48.6,187.6,155.0,69.9,224.9,25.120000457763673,99.9000015258789,20.899999618530273,83.80000305175781,26.700000190734862,63.85999984741211,38.2875,38.2,34.35625,18.162,855.5870000000001
1534075200,12-08-18 20:00,137.0,61.0,198.0,146.0,52.0,198.0,150.0,83.1,233.1,137.0,56.1,193.1,133.0,63.9,196.9,138.0,47.6,185.6,154.0,69.8,223.8,25.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,27.100000381469727,62.85999984741211,38.6375,38.64375,34.80625,18.173000000000002,914.6029999999998
1534089600,13-08-18 00:00,137.0,61.0,198.0,146.0,52.0,198.0,150.0,83.1,233.1,137.0,56.1,193.1,133.0,63.9,196.9,138.0,47.6,185.6,154.0,69.8,223.8,25.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,27.100000381469727,62.85999984741211,38.6375,38.64375,34.80625,18.173000000000002,914.6029999999998
1534104000,13-08-18 04:00,137.0,61.0,198.0,146.0,52.0,198.0,150.0,83.1,233.1,137.0,56.1,193.1,133.0,63.9,196.9,138.0,47.6,185.6,154.0,69.8,223.8,25.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,27.100000381469727,62.85999984741211,38.6375,38.64375,34.80625,18.173000000000002,914.6029999999998
1534118400,13-08-18 08:00,137.0,61.0,198.0,146.0,52.0,198.0,150.0,83.1,233.1,137.0,56.1,193.1,133.0,63.9,196.9,138.0,47.6,185.6,154.0,69.8,223.8,25.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,27.100000381469727,62.85999984741211,38.6375,38.64375,34.80625,18.173000000000002,914.6029999999998
1534132800,13-08-18 12:00,137.0,61.0,198.0,146.0,52.0,198.0,150.0,83.1,233.1,137.0,56.1,193.1,133.0,63.9,196.9,138.0,47.6,185.6,154.0,69.8,223.8,25.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,27.100000381469727,62.85999984741211,38.6375,38.64375,34.80625,18.173000000000002,914.6029999999998
1534147200,13-08-18 16:00,135.9,60.0,195.9,145.6,50.7,196.3,148.1,81.1,229.2,133.9,55.4,189.3,130.7,62.9,193.6,134.0,42.2,176.2,150.7,70.1,220.8,24.690000152587892,99.9000015258789,20.899999618530273,83.80000305175781,26.439999961853026,69.13000030517578,37.11875,37.43125,33.825,18.13,1253.637
1534161600,13-08-18 20:00,135.0,60.27272727272727,195.27272727272728,145.0,50.63636363636363,195.63636363636363,147.0909090909091,81.72727272727273,228.8181818181818,133.0,55.72727272727273,188.72727272727272,130.0,63.54545454545455,193.54545454545453,132.0,39.90909090909091,171.9090909090909,150.0,69.54545454545455,219.54545454545453,24.76363615556197,99.9000015258789,20.899999618530273,83.80000305175781,26.60000038146973,66.18181748823686,37.8125,37.82954545454545,33.84659090909091,18.09272727272727,955.9009090909091
1534176000,14-08-18 00:00,135.0,59.54545454545455,194.54545454545453,145.0,50.27272727272727,195.27272727272728,147.0,81.0,228.0,132.72727272727272,55.72727272727273,188.45454545454547,129.54545454545453,63.27272727272727,192.8181818181818,131.0,38.81818181818182,169.8181818181818,149.0,69.54545454545455,218.54545454545453,24.327272068370473,99.9000015258789,20.899999618530273,83.80000305175781,25.418181852860883,70.04545454545455,37.45454545454545,37.73295454545455,33.28977272727273,17.97181818181818,884.9845454545452
1534190400,14-08-18 04:00,134.0,59.0,193.0,145.0,50.1,195.1,146.0,81.2,227.2,132.0,55.4,187.4,129.0,62.7,191.7,131.0,37.7,168.7,148.0,69.4,217.4,24.6100004196167,99.9000015258789,20.899999618530273,83.80000305175781,26.41999969482422,66.7599998474121,37.61875,37.6375,33.5375,18.022999999999996,856.882
1534204800,14-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0727275501598,99.9000015258789,20.899999618530273,83.80000305175781,24.545454718849875,70.58181762695312,24.15340909090909,24.380681818181817,23.693181818181817,17.799090909090914,1050.5427272727272
1534219200,14-08-18 12:00,137.0,54.63636363636363,191.63636363636363,148.8181818181818,47.18181818181818,196.0,148.72727272727272,79.9090909090909,228.63636363636363,133.27272727272728,53.09090909090909,186.36363636363637,131.54545454545453,61.81818181818182,193.36363636363637,133.27272727272728,35.63636363636363,168.9090909090909,149.8181818181818,68.0909090909091,217.9090909090909,23.181818181818183,99.9000015258789,20.899999618530273,83.80000305175781,23.990909229625355,73.84545412930575,32.88068181818182,33.1875,30.3125,17.99272727272727,1036.2172727272728
1534233600,14-08-18 16:00,108.81818181818181,48.90909090909091,157.72727272727272,117.0,40.90909090909091,157.9090909090909,117.9090909090909,66.63636363636364,184.54545454545453,106.36363636363636,45.09090909090909,151.45454545454547,104.0,51.54545454545455,155.54545454545453,97.18181818181819,21.454545454545453,118.63636363636364,119.45454545454545,56.90909090909091,176.36363636363637,24.63636415654963,99.9000015258789,20.899999618530273,83.80000305175781,26.200000416148793,73.30000097101384,37.89204545454545,38.03977272727273,34.375,18.048181818181817,1228.8490909090908
1534248000,14-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.989999961853027,99.9000015258789,20.899999618530273,83.80000305175781,26.409999656677247,74.01000061035157,38.2875,38.25625,34.29375,18.342,774.693
1534262400,15-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.545454718849875,99.9000015258789,20.899999618530273,83.80000305175781,25.472727342085406,76.35454559326172,38.4375,38.63636363636363,34.11363636363637,18.384545454545453,780.4727272727272
1534276800,15-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.309091221202507,99.9000015258789,20.899999618530273,83.80000305175781,25.800000277432527,72.08181832053445,34.09659090909091,34.0625,31.193181818181817,18.243636363636366,838.6190909090909
1534291200,15-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.141666730244953,99.9000015258789,20.899999618530273,83.80000305175781,24.541666348775227,73.59999910990398,25.401041666666668,25.536458333333332,24.5,18.110833333333332,939.9416666666666
1534305600,15-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.989999961853027,99.9000015258789,20.899999618530273,83.80000305175781,23.739999961853027,80.4400016784668,33.03125,33.38125,30.25625,18.402,849.25
1534320000,15-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27999973297119,99.9000015258789,20.899999618530273,83.80000305175781,25.630000495910643,77.60000076293946,37.45,37.59375,33.7,18.384,798.286
1534334400,15-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.581818493929777,99.9000015258789,20.899999618530273,83.80000305175781,25.954545281150125,76.67272671786222,37.72727272727273,37.92045454545455,34.01136363636363,18.55,796.9645454545455
1534348800,16-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.20000058954412,99.9000015258789,20.899999618530273,83.80000305175781,24.89090919494629,78.36363497647372,37.76136363636363,37.94886363636363,33.42613636363637,18.44181818181818,839.0872727272726
1534363200,16-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.25,99.9000015258789,20.899999618530273,83.80000305175781,25.530000114440917,72.7599998474121,37.025,37.24375,33.35,18.431999999999995,786.698
1534377600,16-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92999973297119,99.9000015258789,20.899999618530273,83.80000305175781,24.190000724792476,76.23999938964843,24.31875,24.5,23.6125,18.127999999999997,1002.202
1534392000,16-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.990909056230024,99.9000015258789,20.899999618530273,83.80000305175781,23.509091117165305,82.49090922962536,32.79545454545455,32.96022727272727,29.880681818181817,18.371818181818185,977.7290909090909
1534406400,16-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29090864008123,99.9000015258789,20.899999618530273,83.80000305175781,25.145454926924273,76.21818126331677,37.44318181818182,37.53409090909091,33.88636363636363,18.465454545454545,871.6045454545455
1534420800,16-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.590000343322753,99.9000015258789,20.899999618530273,83.80000305175781,25.3899995803833,75.43999938964843,37.63125,37.88125,34.16875,18.453,825.608
1534435200,17-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.129999923706055,99.9000015258789,20.899999618530273,83.80000305175781,24.410000228881835,79.05999984741212,37.45,37.58125,33.575,18.379,829.033
1534449600,17-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.127273212779652,99.9000015258789,20.899999618530273,83.80000305175781,25.027272831309926,74.46363553133878,36.86363636363637,37.125,33.26704545454545,18.365454545454543,845.0236363636363
1534464000,17-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.972727168690074,99.9000015258789,20.899999618530273,83.80000305175781,24.100000381469727,76.93636391379617,24.119318181818183,24.431818181818183,23.732954545454547,18.10909090909091,1010.0581818181817
1534478400,17-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.960000228881835,99.9000015258789,20.899999618530273,83.80000305175781,23.2,82.93000106811523,33.05625,33.25,30.0125,18.34,781.394
1534492800,17-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.54000015258789,99.9000015258789,20.899999618530273,83.80000305175781,25.160000038146972,79.37999954223633,37.875,38.06875,34.54375,18.433,1147.834
1534507200,17-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63636415654963,99.9000015258789,20.899999618530273,83.80000305175781,25.20000076293945,74.0363637750799,38.00568181818182,38.27840909090909,34.15909090909091,17.93,1035.7363636363634
1534521600,18-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.327272068370473,99.9000015258789,20.899999618530273,83.80000305175781,24.1999998959628,76.89999944513494,37.86363636363637,38.05113636363637,34.05681818181818,17.934545454545454,1013.1709090909094
1534536000,18-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.379999542236327,99.9000015258789,20.899999618530273,83.80000305175781,24.91999969482422,73.00999908447265,37.49375,37.36875,33.49375,18.011000000000003,1037.655
1534550400,18-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04000015258789,99.9000015258789,20.899999618530273,83.80000305175781,24.28999938964844,76.56999969482422,24.1,24.38125,23.9,17.934,1129.986
1534564800,18-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.827272761951793,99.9000015258789,20.899999618530273,83.80000305175781,22.936363740400836,79.55454531582919,33.14772727272727,33.125,29.96590909090909,18.11818181818182,1000.3427272727273
1534579200,18-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.063636606389824,99.9000015258789,20.899999618530273,83.80000305175781,24.44545433738015,73.20909049294211,37.39204545454545,37.63068181818182,33.56818181818182,18.137272727272727,958.0054545454545
1534593600,18-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.366666158040363,99.9000015258789,20.899999618530273,83.80000305175781,24.79999923706055,72.11666615804036,37.697916666666664,37.979166666666664,33.760416666666664,18.118333333333336,926.0916666666667
1534608000,19-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.366666158040363,99.9000015258789,20.899999618530273,83.80000305175781,24.79999923706055,72.11666615804036,37.697916666666664,37.979166666666664,33.760416666666664,18.118333333333336,926.0916666666667
1534622400,19-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.366666158040363,99.9000015258789,20.899999618530273,83.80000305175781,24.79999923706055,72.11666615804036,37.697916666666664,37.979166666666664,33.760416666666664,18.118333333333336,926.0916666666667
1534636800,19-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09090943769975,99.9000015258789,20.899999618530273,83.80000305175781,23.245454614812676,79.70909049294211,23.0625,23.34090909090909,22.977272727272727,17.899090909090912,1082.36
1534651200,19-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.245454441417348,99.9000015258789,20.899999618530273,83.80000305175781,22.381817904385652,80.90000083229758,32.07954545454545,32.06818181818182,29.113636363636363,18.115454545454543,978.5490909090909
1534665600,19-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.720000076293946,99.9000015258789,20.899999618530273,83.80000305175781,24.130000495910643,73.05,37.16875,37.3625,33.275,18.174,956.814
1534680000,19-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.218182303688742,99.9000015258789,20.899999618530273,83.80000305175781,24.627273212779652,71.15454517711292,37.53977272727273,37.8125,33.66477272727273,18.179090909090913,943.3818181818183
1534694400,20-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.90909056230025,99.9000015258789,20.899999618530273,83.80000305175781,23.79999975724654,74.80000027743253,37.60795454545455,37.69318181818182,33.72727272727273,18.20909090909091,1015.4818181818181
1534708800,20-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0727275501598,99.9000015258789,20.899999618530273,83.80000305175781,24.563636606389824,71.23636349764737,37.19318181818182,37.07386363636363,33.25,18.12090909090909,1018.9790909090912
1534723200,20-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.859999465942384,99.9000015258789,20.899999618530273,83.80000305175781,24.10000038146973,74.0099998474121,23.875,24.14375,23.65,17.799,1173.931
1534737600,20-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85,99.9000015258789,20.899999618530273,83.80000305175781,22.81999988555908,77.90999984741211,33.63125,33.375,30.23125,18.082,1194.665
1534752000,20-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.209091013128106,99.9000015258789,20.899999618530273,83.80000305175781,24.536363775079902,73.9090902155096,38.18181818181818,38.03409090909091,33.73863636363637,18.150909090909092,1111.0463636363636
1534766400,20-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.63636415654963,99.9000015258789,20.899999618530273,83.80000305175781,24.890908674760297,71.6909082586115,38.57954545454545,38.38068181818182,34.07954545454545,18.26181818181818,1030.7227272727273
1534780800,21-08-18 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.045454718849875,99.9000015258789,20.899999618530273,83.80000305175781,23.89090936834162,74.34545412930575,38.23295454545455,38.15340909090909,33.59659090909091,18.164545454545454,1021.6545454545452
1534795200,21-08-18 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24000015258789,99.9000015258789,20.899999618530273,83.80000305175781,24.600000381469727,70.11999969482422,37.61875,37.46875,33.3125,18.219,1057.449
1534809600,21-08-18 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,99.9000015258789,20.899999618530273,83.80000305175781,24.210000610351564,73.5099998474121,24.16875,24.28125,23.63125,17.816000000000003,1260.597
1534824000,21-08-18 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83636370572177,99.9000015258789,20.899999618530273,83.80000305175781,22.881818077780984,78.64545510031961,33.13068181818182,33.4375,30.323863636363637,18.086363636363636,1119.0236363636361
1534838400,21-08-18 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.345454129305754,99.9000015258789,20.899999618530273,83.80000305175781,24.709091533314094,74.363637750799,38.36363636363637,38.23295454545455,34.52840909090909,18.14727272727273,1187.4654545454543
1534852800,21-08-18 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79999941045588,99.9000015258789,20.899999618530273,83.80000305175781,25.009090943769976,72.04545523903586,38.92045454545455,38.83522727272727,35.27272727272727,18.347272727272728,963.5045454545456
